date      , match_type, pitch_type   , ground                                                                       , your_team   , opposition_team, bowler_name         , bowler_type       , wickets, runs , economy, overs, start_time, match_period, weather_time    , temperature_2m, relative_humidity_2m, dew_point_2m, pressure_msl, cloud_cover, wind_speed_10m, wind_direction_10m, wind_gusts_10m, precipitation
2011-02-25, ODI       , Green        , Sophia Gardens                                                               , Australia   , New Zealand    , Steven Smith        , RightArmLegBreak  ,     1.0,  44.0,    4.88,   9.0, 04:00:00  , day         , 2011-02-25T04:00, 9.6           ,                 96.0, 8.9         ,       1024.3,       100.0,           19.2,              232.0,           32.0,           0.0
2010-03-14, ODI       , Slow         ," ""Sir Vivian Richards Stadium, North Sound""                                   ", West Indies , Zimbabwe       , Dwayne Bravo        , RightArmMediumFast,     1.0,  38.0,    3.8 ,  10.0, 04:00:00  , day         , 2010-03-14T04:00, 25.5          ,                 82.0, 22.2        ,       1012.5,        28.0,           19.1,              126.0,           25.9,           0.0
2007-07-01, ODI       , Dry          , Green Park                                                                   , South Africa, India          , Makhaya Ntini       , RightArmFast      ,     1.0,  18.0,    2.57,   7.0, 10:30:00  , day         , 2007-07-01T10:00, 31.4          ,                 64.0, 23.6        ,        995.9,        45.0,           22.8,              108.0,           49.0,           0.0
2009-09-12, ODI       , Slow         ," ""Arnos Vale Ground, Kingstown""                                               ", India       , Sri Lanka      , Yusuf Pathan        , RightArmOffBreak  ,     1.0,  45.0,    6.42,   7.0, 09:00:00  , day         , 2009-09-12T09:00, 27.0          ,                 83.0, 24.0        ,       1014.2,        34.0,           22.4,               84.0,           32.4,           0.3
2013-01-06, ODI       , Dry          , Dubai International Cricket Stadium                                          , India       , Pakistan       , Mohammed Shami      , RightArmFast      ,     1.0,  23.0,    2.55,   9.0, 06:30:00  , day         , 2013-01-06T06:00, 12.7          ,                 99.0, 12.5        ,       1015.0,        63.0,            7.4,              157.0,           11.2,           0.0
2016-02-12, ODI       , Green        , County Ground                                                                , South Africa, England        , Kyle Abbott         , RightArmMediumFast,     2.0,  57.0,    6.33,   9.0, 08:00:00  , day         , 2016-02-12T08:00, -0.3          ,                 97.0, -0.7        ,        995.8,        67.0,            9.7,               88.0,           16.6,           0.0
2010-03-05, ODI       , Hard         ," ""Kensington Oval, Bridgetown""                                                ", England     , Bangladesh     , Liam Plunkett       , RightArmMediumFast,     0.0,  12.0,    6.0 ,   2.0, 03:30:00  , day         , 2010-03-05T03:00, 26.3          ,                 82.0, 23.1        ,       1012.3,        90.0,           29.2,              106.0,           38.5,           0.0
2012-03-27, T20       , Flat         , M Chinnaswamy Stadium                                                        , West Indies , Australia      , Dwayne Bravo        , RightArmMediumFast,     0.0,  21.0,    7.0 ,   3.0, 08:30:00  , day         , 2012-03-27T08:00, 23.2          ,                 43.0, 9.9         ,       1015.4,        15.0,            6.0,              123.0,           16.9,           0.0
2011-02-05, ODI       , Green        , Riverside Ground                                                             , New Zealand , Pakistan       , Scott Styris        , RightArmMediumFast,     0.0,  27.0,    5.4 ,   5.0, 06:30:00  , day         , 2011-02-05T06:00, 5.7           ,                 87.0, 3.6         ,       1003.5,       100.0,           24.7,              262.0,           48.2,           0.2
2017-02-25, ODI       , Green        , Bay Oval                                                                     , New Zealand , South Africa   , Colin de Grandhomme , RightArmMediumFast,     2.0,  40.0,    4.0 ,  10.0, 08:30:00  , day         , 2017-02-25T08:00, 17.0          ,                 84.0, 14.2        ,       1016.6,        40.0,            8.4,              155.0,           15.1,           0.0
2010-05-28, ODI       , Dry          ," ""Sardar Patel Stadium, Motera""                                               ", Zimbabwe    , India          , Greg Lamb           , RightArmOffBreak  ,     0.0,  40.0,    4.0 ,  10.0, 03:30:00  , day         , 2010-05-28T03:00, 29.1          ,                 70.0, 23.1        ,       1003.1,         3.0,           17.0,              238.0,           33.5,           0.0
2017-04-01, T20       , Hard         , Adelaide Oval                                                                , Pakistan    , West Indies    , Hasan Ali           , RightArmMediumFast,     0.0,  20.0,   10.0 ,   2.0, 07:00:00  , day         , 2017-04-01T07:00, 16.0          ,                 71.0, 10.8        ,       1024.1,        77.0,           13.3,              213.0,           24.5,           0.1
2008-06-24, ODI       , Green        , AMI Stadium                                                                  , Australia   , West Indies    , Brett Lee           , RightArmFast      ,     2.0,  37.0,    4.11,   9.0, 04:00:00  , day         , 2008-06-24T04:00, 3.7           ,                 92.0, 2.5         ,        981.5,        71.0,            6.9,               47.0,           12.6,           0.2
2014-07-06, T20       , Green        , Sophia Gardens                                                               , New Zealand , West Indies    , Corey Anderson      , LeftArmMediumFast ,     1.0,  51.0,   12.75,   4.0, 08:30:00  , day         , 2014-07-06T08:00, 14.6          ,                 76.0, 10.3        ,       1004.6,        92.0,           14.4,              270.0,           26.6,           0.0
2008-06-27, ODI       , Slow         , Providence Stadium                                                           , Australia   , West Indies    , Mitchell Johnson    , LeftArmFast       ,     1.0,  14.0,    3.5 ,   4.0, 04:00:00  , day         , 2008-06-27T04:00, 24.0          ,                 91.0, 22.4        ,       1012.4,        98.0,            9.3,              144.0,           15.1,           0.0
2008-06-15, ODI       , Green        , AMI Stadium                                                                  , New Zealand , England        , Kyle Mills          , RightArmMediumFast,     0.0,  59.0,    5.9 ,  10.0, 05:15:00  , day         , 2008-06-15T05:00, 7.5           ,                 94.0, 6.6         ,       1016.1,        15.0,            6.9,               28.0,           11.5,           0.0
2017-12-20, ODI       , Green        , Old Trafford                                                                 , New Zealand , West Indies    , Colin Munro         , RightArmMediumFast,     0.0,   8.0,    4.0 ,   2.0, 05:30:00  , day         , 2017-12-20T05:00, 8.2           ,                 97.0, 7.8         ,       1032.2,       100.0,            7.9,              196.0,           13.7,           0.0
2016-07-02, ODI       , Green        , Bay Oval                                                                     , England     , Sri Lanka      , Liam Plunkett       , RightArmMediumFast,     3.0,  44.0,    5.5 ,   8.0, 05:00:00  , day         , 2016-07-02T05:00, 3.2           ,                 82.0, 0.5         ,       1022.5,         0.0,            8.9,              227.0,           15.1,           0.0
2007-08-30, ODI       , Hard         , Bellerive Oval                                                               , India       , England        , Ajit Agarkar        , RightArmMediumFast,     4.0,  60.0,    6.0 ,  10.0, 09:00:00  , day         , 2007-08-30T09:00, 10.4          ,                 75.0, 6.2         ,       1015.3,         3.0,           13.0,              358.0,           37.1,           0.0
2005-11-28, ODI       , Flat         , Wankhede Stadium                                                             , South Africa, India          , Andre Nel           , RightArmFast      ,     2.0,  35.0,    3.5 ,  10.0, 09:00:00  , day         , 2005-11-28T09:00, 26.7          ,                 57.0, 17.5        ,       1014.0,       100.0,           10.1,               73.0,           19.1,           0.0
2010-03-09, ODI       , Hard         ," ""Kensington Oval, Bridgetown""                                                ", Australia   , New Zealand    , Doug Bollinger      , LeftArmMediumFast ,     1.0,  39.0,    4.87,   8.0, 08:30:00  , day         , 2010-03-09T08:00, 26.6          ,                 85.0, 23.9        ,       1014.0,        19.0,           22.9,              116.0,           31.7,           0.0
2018-09-28, ODI       , Green        , Bay Oval                                                                     , India       , Bangladesh     , Ravindra Jadeja     , LeftArmOrthodox   ,     0.0,  31.0,    5.16,   6.0, 10:00:00  , day         , 2018-09-28T10:00, 11.9          ,                 78.0, 8.2         ,       1023.7,        29.0,            3.9,              124.0,           19.1,           0.0
2013-11-20, T20       , Dry          , Dubai International Cricket Stadium                                          , Pakistan    , South Africa   , Shahid Afridi       , RightArmLegBreak  ,     1.0,  14.0,    3.5 ,   4.0, 12:30:00  , day         , 2013-11-20T12:00, 28.7          ,                 43.0, 15.1        ,       1015.3,        17.0,           10.7,              168.0,           26.3,           0.0
2016-06-13, ODI       , Hard         , Bellerive Oval                                                               , West Indies , Australia      , Carlos Brathwaite   , RightArmFast      ,     2.0,  60.0,    6.0 ,  10.0, 07:30:00  , day         , 2016-06-13T07:00, 11.3          ,                 77.0, 7.5         ,       1026.3,       100.0,           15.3,              309.0,           42.1,           0.0
2013-11-06, T20       , Slow         , Harare Sports Club                                                           , New Zealand , Bangladesh     , Nathan McCullum     , RightArmOffBreak  ,     1.0,  18.0,    9.0 ,   2.0, 08:00:00  , day         , 2013-11-06T08:00, 20.6          ,                 63.0, 13.2        ,       1018.5,         0.0,           12.7,               45.0,           28.1,           0.0
2012-11-12, ODI       , Green        , Edgbaston                                                                    , New Zealand , Sri Lanka      , Trent Boult         , LeftArmFast       ,     1.0,  23.0,    4.6 ,   5.0, 09:00:00  , day         , 2012-11-12T09:00, 6.8           ,                 93.0, 5.7         ,       1018.0,       100.0,           18.4,              179.0,           33.5,           0.4
2006-09-14, ODI       , Dry          , Madhavrao Scindia Cricket Ground                                             , India       , West Indies    , Harbhajan Singh     , RightArmOffBreak  ,     0.0,  30.0,    7.5 ,   4.0, 09:00:00  , day         , 2006-09-14T09:00, 26.3          ,                 78.0, 22.3        ,       1009.4,        81.0,            5.3,              298.0,           16.2,           0.0
2010-03-03, ODI       , Hard         ," ""Kensington Oval, Bridgetown""                                                ", Australia   , New Zealand    , Doug Bollinger      , LeftArmMediumFast ,     2.0,  58.0,    6.21,   9.2, 08:30:00  , day         , 2010-03-03T08:00, 26.7          ,                 73.0, 21.5        ,       1014.2,        49.0,           28.8,              116.0,           42.1,           0.0
2015-11-01, ODI       , Slow         ," ""Queen's Park Oval, Port of Spain""                                           ", Sri Lanka   , West Indies    , Lasith Malinga      , RightArmFast      ,     0.0,  20.0,    3.33,   6.0, 09:00:00  , day         , 2015-11-01T09:00, 25.9          ,                 86.0, 23.5        ,       1012.3,        89.0,           22.6,               99.0,           33.1,           1.5
2011-03-04, ODI       , Dry          , Feroz Shah Kotla                                                             , Bangladesh  , West Indies    , Mohammad Ashraful   , RightArmOffBreak  ,     0.0,  11.0,    5.5 ,   2.0, 09:00:00  , day         , 2011-03-04T09:00, 19.4          ,                 79.0, 15.7        ,       1015.0,        51.0,            6.8,              295.0,           15.5,           0.1
2017-12-20, ODI       , Green        , Old Trafford                                                                 , West Indies , New Zealand    , Jason Mohammed      , RightArmOffBreak  ,     0.0,  13.0,    6.5 ,   2.0, 05:30:00  , day         , 2017-12-20T05:00, 8.2           ,                 97.0, 7.8         ,       1032.2,       100.0,            7.9,              196.0,           13.7,           0.0
2013-11-27, ODI       , Dry          , Barabati Stadium                                                             , South Africa, Pakistan       , Jean-Paul Duminy    , RightArmOffBreak  ,     0.0,  22.0,   11.0 ,   2.0, 04:30:00  , day         , 2013-11-27T04:00, 16.6          ,                 92.0, 15.2        ,       1010.8,       100.0,            6.1,                3.0,           11.5,           0.0
2010-02-28, ODI       , Slow         ," ""Beausejour Stadium, Gros Islet""                                             ", Bangladesh  , England        , Abdur Razzak        , LeftArmOrthodox   ,     0.0,  41.0,    4.1 ,  10.0, 08:30:00  , day         , 2010-02-28T08:00, 26.5          ,                 75.0, 21.7        ,       1014.5,       100.0,           17.8,               98.0,           37.4,           0.0
2007-03-17, ODI       , Green        , The Rose Bowl                                                                , India       , Bangladesh     , Virender Sehwag     , RightArmOffBreak  ,     2.0,  17.0,    3.4 ,   5.0, 04:00:00  , day         , 2007-03-17T04:00, 8.3           ,                 88.0, 6.5         ,       1024.9,       100.0,           19.6,              276.0,           35.6,           0.0
2012-11-04, ODI       , Green        , Edgbaston                                                                    , Sri Lanka   , New Zealand    , Jeevan Mendis       , RightArmLegBreak  ,     0.0,  34.0,    5.66,   6.0, 09:00:00  , day         , 2012-11-04T09:00, 3.2           ,                 92.0, 1.9         ,        992.7,       100.0,           13.4,               85.0,           19.8,           0.5
2011-01-23, ODI       , Green        , County Ground                                                                , England     , Australia      , Luke Wright         , RightArmMediumFast,     0.0,  12.0,    6.0 ,   2.0, 08:50:00  , day         , 2011-01-23T09:00, 4.9           ,                 86.0, 2.8         ,       1037.1,        78.0,           16.9,                1.0,           30.6,           0.0
2008-06-12, ODI       , Hard         ," ""Brisbane Cricket Ground, Woolloongabba""                                     ", Bangladesh  , India          , Mahmudullah         , RightArmOffBreak  ,     0.0,  42.0,    6.0 ,   7.0, 09:30:00  , day         , 2008-06-12T09:00, 15.8          ,                 95.0, 15.0        ,       1024.5,       100.0,            3.7,              241.0,           12.6,           0.0
2017-12-20, ODI       , Green        , Old Trafford                                                                 , New Zealand , West Indies    , Lockie Ferguson     , RightArmFast      ,     2.0,  49.0,    4.9 ,  10.0, 05:30:00  , day         , 2017-12-20T05:00, 8.2           ,                 97.0, 7.8         ,       1032.2,       100.0,            7.9,              196.0,           13.7,           0.0
2007-03-23, ODI       , Green        , Headingley                                                                   , Sri Lanka   , India          , Tillakaratne Dilshan, RightArmOffBreak  ,     1.0,   2.0,    0.92,   2.1, 04:00:00  , day         , 2007-03-23T04:00, 6.0           ,                 89.0, 4.3         ,       1020.7,       100.0,           17.5,                9.0,           34.9,           0.0
2013-08-04, T20       , Green        , Edgbaston                                                                    , Sri Lanka   , South Africa   , Angelo Mathews      , RightArmMediumFast,     0.0,  32.0,    8.0 ,   4.0, 13:30:00  , day         , 2013-08-04T13:00, 16.6          ,                 87.0, 14.3        ,       1016.5,       100.0,           16.9,              181.0,           42.8,           1.8
2015-09-11, ODI       , Hard         , SuperSport Park                                                              , Australia   , England        , Mitchell Marsh      , RightArmMediumFast,     2.0,  52.0,    5.77,   9.0, 05:00:00  , day         , 2015-09-11T05:00, 14.2          ,                 37.0, -0.2        ,       1020.3,         0.0,           14.1,              165.0,           22.3,           0.0
2016-01-26, T20       , Green        , Sophia Gardens                                                               , India       , Australia      , Ashish Nehra        , LeftArmMediumFast ,     1.0,  30.0,    7.5 ,   4.0, 13:38:00  , day         , 2016-01-26T14:00, 10.6          ,                 90.0, 9.0         ,       1009.2,       100.0,           41.4,              221.0,           74.2,           1.7
2013-08-06, T20       , Slow         ," ""Windsor Park, Roseau""                                                       ", South Africa, Sri Lanka      , Wayne Parnell       , LeftArmMediumFast ,     1.0,  37.0,   12.33,   3.0, 13:30:00  , day         , 2013-08-06T13:00, 27.7          ,                 80.0, 23.9        ,       1013.5,        28.0,           20.8,               76.0,           29.9,           0.0
2013-10-30, ODI       , Green        , Trent Bridge                                                                 , India       , Australia      , Suresh Raina        , RightArmOffBreak  ,     0.0,  17.0,    8.5 ,   2.0, 08:00:00  , day         , 2013-10-30T08:00, 5.0           ,                 91.0, 3.7         ,       1018.4,         6.0,           14.0,              222.0,           23.0,           0.0
2016-03-06, T20       , Dry          ," ""MA Chidambaram Stadium, Chepauk""                                            ", South Africa, Australia      , Dale Steyn          , RightArmFast      ,     2.0,  32.0,    8.0 ,   4.0, 09:00:00  , day         , 2016-03-06T09:00, 28.4          ,                 65.0, 21.3        ,       1014.3,        33.0,            5.6,              130.0,           15.5,           0.0
2013-12-05, ODI       , Hard         , Melbourne Cricket Ground                                                     , India       , South Africa   , Mohit Sharma        , RightArmMediumFast,     0.0,  82.0,    8.2 ,  10.0, 08:00:00  , day         , 2013-12-05T08:00, 11.5          ,                 68.0, 5.7         ,       1001.3,        24.0,           18.4,              276.0,           33.8,           0.0
2011-03-12, ODI       , Dry          , Barabati Stadium                                                             , South Africa, India          , Faf du Plessis      , RightArmLegBreak  ,     1.0,  22.0,    7.33,   3.0, 09:00:00  , day         , 2011-03-12T09:00, 28.4          ,                 60.0, 19.9        ,       1013.0,         9.0,            5.7,              162.0,           24.5,           0.0
2015-09-11, ODI       , Flat         , Eden Park                                                                    , Australia   , England        , Marcus Stoinis      , RightArmMediumFast,     0.0,  17.0,    4.25,   4.0, 05:00:00  , day         , 2015-09-11T05:00, 10.6          ,                 72.0, 5.7         ,       1009.4,        33.0,           37.4,              234.0,           60.5,           0.0
2006-05-18, ODI       , Hard         , Newlands                                                                     , West Indies , India          , Dwayne Bravo        , RightArmMediumFast,     2.0,  50.0,    5.66,   8.5, 04:05:00  , day         , 2006-05-18T04:00, 14.1          ,                 99.0, 14.0        ,       1008.6,       100.0,           19.7,              339.0,           35.6,           0.6
2013-09-08, ODI       , Slow         , Queens Sports Club                                                           , England     , Australia      , Ravi Bopara         , RightArmMediumFast,     2.0,  57.0,    5.7 ,  10.0, 04:45:00  , day         , 2013-09-08T05:00, 10.1          ,                 47.0, -0.9        ,       1020.4,         0.0,            8.5,              102.0,           14.8,           0.0
2015-03-26, ODI       , Slow         ," ""Warner Park, Basseterre""                                                    ", Australia   , India          , Glenn Maxwell       , RightArmOffBreak  ,     0.0,  18.0,    3.6 ,   5.0, 09:00:00  , day         , 2015-03-26T09:00, 25.3          ,                 67.0, 18.7        ,       1018.3,        11.0,           28.2,               79.0,           41.8,           0.0
2017-01-22, ODI       , Dry          ," ""MA Chidambaram Stadium, Chepauk""                                            ", India       , England        , Jasprit Bumrah      , RightArmFast      ,     1.0,  68.0,    6.8 ,  10.0, 08:00:00  , day         , 2017-01-22T08:00, 27.0          ,                 68.0, 20.7        ,       1017.9,        19.0,           18.8,               43.0,           37.8,           0.0
2016-06-21, ODI       , Hard         , SuperSport Park                                                              , Australia   , West Indies    , Mitchell Starc      , LeftArmFast       ,     3.0,  51.0,    5.1 ,  10.0, 07:30:00  , day         , 2016-06-21T07:00, 5.5           ,                 84.0, 3.0         ,       1022.2,         0.0,            8.1,              148.0,           13.3,           0.0
2016-02-21, T20       , Slow         , Pallekele International Cricket Stadium                                      , England     , South Africa   , Ben Stokes          , RightArmMediumFast,     0.0,  32.0,   10.66,   3.0, 09:00:00  , day         , 2016-02-21T09:00, 26.4          ,                 58.0, 17.5        ,       1017.5,         3.0,            5.7,               72.0,           23.8,           0.0
2017-01-22, ODI       , Dry          ," ""MA Chidambaram Stadium, Chepauk""                                            ", England     , India          , David Willey        , LeftArmMediumFast ,     1.0,   8.0,    4.0 ,   2.0, 08:00:00  , day         , 2017-01-22T08:00, 27.0          ,                 68.0, 20.7        ,       1017.9,        19.0,           18.8,               43.0,           37.8,           0.0
2007-09-02, ODI       , Dry          , Sydney Cricket Ground                                                        , England     , India          , Paul Collingwood    , RightArmMediumFast,     1.0,  48.0,    4.8 ,  10.0, 04:45:00  , day         , 2007-09-02T05:00, 11.1          ,                 92.0, 9.8         ,       1026.8,         6.0,            8.7,              353.0,           14.4,           0.0
2011-01-30, ODI       , Green        , Lord's                                                                       , England     , Australia      , Ajmal Shahzad       , RightArmMediumFast,     0.0,  46.0,    5.75,   8.0, 07:50:00  , day         , 2011-01-30T08:00, 0.3           ,                 86.0, -1.6        ,       1023.3,        36.0,           14.2,               36.0,           26.6,           0.0
2014-03-27, T20       , Green        , Seddon Park                                                                  , Sri Lanka   , England        , Ajantha Mendis      , RightArmOffBreak  ,     0.0,  52.0,   13.0 ,   4.0, 14:00:00  , day         , 2014-03-27T14:00, 21.2          ,                 44.0, 8.4         ,       1022.1,         0.0,           10.2,              219.0,           23.8,           0.0
2018-02-01, ODI       , Hard         ," ""Kensington Oval, Barbados""                                                  ", South Africa, India          , Morne Morkel        , RightArmFast      ,     1.0,  35.0,    5.0 ,   7.0, 07:30:00  , day         , 2018-02-01T07:00, 24.1          ,                 74.0, 19.2        ,       1013.9,         9.0,           21.5,               50.0,           35.6,           0.0
2007-01-31, ODI       , Dry          , Shere Bangla National Stadium                                                , India       , West Indies    , Yuvraj Singh        , LeftArmOrthodox   ,     1.0,  17.0,    3.64,   4.4, 03:30:00  , day         , 2007-01-31T03:00, 19.4          ,                 95.0, 18.5        ,       1015.0,        26.0,            6.5,              183.0,           10.8,           0.0
2011-03-17, ODI       , Dry          ," ""Sardar Patel Stadium, Motera""                                               ", West Indies , England        , Kemar Roach         , RightArmFast      ,     2.0,  34.0,    3.51,   9.4, 09:00:00  , day         , 2011-03-17T09:00, 28.2          ,                 41.0, 13.8        ,       1010.3,         0.0,            1.5,              284.0,           11.2,           0.0
2014-11-14, ODI       , Hard         ," ""Brisbane Cricket Ground, Woolloongabba""                                     ", Australia   , South Africa   , Josh Hazlewood      , RightArmFast      ,     1.0,  50.0,    5.0 ,  10.0, 05:50:00  , day         , 2014-11-14T06:00, 21.1          ,                 80.0, 17.5        ,       1018.8,        19.0,            5.8,              330.0,           12.6,           0.0
2012-12-25, T20       , Green        , Sophia Gardens                                                               , Pakistan    , India          , Mohammad Irfan      , LeftArmMediumFast ,     1.0,  25.0,    6.25,   4.0, 13:30:00  , day         , 2012-12-25T13:00, 8.2           ,                 87.0, 6.2         ,        993.4,        38.0,           24.8,              270.0,           46.4,           0.0
2014-05-31, ODI       , Flat         , Kennington Oval                                                              , Sri Lanka   , England        , Ashan Priyanjan     , RightArmOffBreak  ,     0.0,  15.0,    5.0 ,   3.0, 05:00:00  , day         , 2014-05-31T05:00, 8.5           ,                 98.0, 8.2         ,       1025.3,        35.0,            5.8,               22.0,            9.4,           0.0
2017-10-22, ODI       , Green        , Trent Bridge                                                                 , India       , New Zealand    , Hardik Pandya       , RightArmMediumFast,     1.0,  46.0,    4.6 ,  10.0, 08:00:00  , day         , 2017-10-22T08:00, 9.2           ,                 79.0, 5.8         ,       1006.8,       100.0,           33.8,              269.0,           61.9,           0.3
2016-06-03, ODI       , Hard         , Kingsmead                                                                    , South Africa, West Indies    , Imran Tahir         , RightArmLegBreak  ,     2.0,  41.0,    4.1 ,  10.0, 07:30:00  , day         , 2016-06-03T07:00, 15.2          ,                 79.0, 11.6        ,       1021.5,         0.0,            8.8,              305.0,           18.0,           0.0
2017-10-18, ODI       , Green        , County Ground                                                                , Bangladesh  , South Africa   , Mashrafe Mortaza    , RightArmMediumFast,     0.0,  82.0,    8.2 ,  10.0, 04:30:00  , day         , 2017-10-18T04:00, 7.2           ,                 97.0, 6.8         ,       1014.4,        92.0,            6.5,               56.0,            9.0,           0.0
2012-02-08, ODI       , Slow         , Pallekele International Cricket Stadium                                      , Sri Lanka   , India          , Angelo Mathews      , RightArmMediumFast,     2.0,  31.0,    3.2 ,   9.4, 06:50:00  , day         , 2012-02-08T07:00, 21.9          ,                 94.0, 21.0        ,       1013.2,       100.0,            8.5,              102.0,           26.3,           0.0
2018-01-03, T20       , Hard         ," ""Brisbane Cricket Ground, Woolloongabba""                                     ", West Indies , New Zealand    , Ashley Nurse        , RightArmOffBreak  ,     0.0,  43.0,   10.75,   4.0, 13:30:00  , day         , 2018-01-03T13:00, 30.0          ,                 60.0, 21.4        ,       1005.9,        44.0,            6.5,               96.0,           28.1,           0.0
2015-03-14, ODI       , Slow         , Providence Stadium                                                           , Zimbabwe    , India          , Tawanda Mupariwa    , RightArmMediumFast,     0.0,  61.0,    6.1 ,  10.0, 08:30:00  , day         , 2015-03-14T08:00, 24.9          ,                 88.0, 22.8        ,       1012.5,        79.0,           15.1,               33.0,           26.6,           0.0
2014-12-13, ODI       , Hard         , New Wanderers Stadium                                                        , England     , Sri Lanka      , Moeen Ali           , RightArmOffBreak  ,     0.0,  46.0,    5.75,   8.0, 04:30:00  , day         , 2014-12-13T04:00, 14.7          ,                 81.0, 11.5        ,       1015.0,       100.0,            2.5,                8.0,            8.3,           0.0
2013-11-30, ODI       , Hard         , Adelaide Oval                                                                , Pakistan    , South Africa   , Abdur Rehman        , LeftArmOrthodox   ,     1.0,  40.0,    4.44,   9.0, 04:30:00  , day         , 2013-11-30T04:00, 12.2          ,                 67.0, 6.2         ,       1018.5,         0.0,           25.4,               97.0,           40.0,           0.0
2012-02-03, ODI       , Slow         , Pallekele International Cricket Stadium                                      , New Zealand , Zimbabwe       , Doug Bracewell      , RightArmMediumFast,     1.0,  33.0,    4.12,   8.0, 05:30:00  , day         , 2012-02-03T05:00, 21.1          ,                 93.0, 19.9        ,       1012.6,       100.0,            7.2,               90.0,           25.6,           0.0
2016-06-13, ODI       , Hard         , Bellerive Oval                                                               , Australia   , West Indies    , Josh Hazlewood      , RightArmFast      ,     0.0,  46.0,    5.11,   9.0, 07:30:00  , day         , 2016-06-13T07:00, 11.3          ,                 77.0, 7.5         ,       1026.3,       100.0,           15.3,              309.0,           42.1,           0.0
2017-10-15, ODI       , Green        , The Rose Bowl                                                                , Bangladesh  , South Africa   , Mohammad Saifuddin  , RightArmMediumFast,     0.0,  46.0,    9.2 ,   5.0, 04:30:00  , day         , 2017-10-15T04:00, 14.9          ,                 92.0, 13.5        ,       1018.2,         0.0,           13.1,              172.0,           22.7,           0.0
2016-02-09, ODI       , Flat         , Kennington Oval                                                              , England     , South Africa   , David Willey        , LeftArmMediumFast ,     0.0,  40.0,    8.0 ,   5.0, 08:00:00  , day         , 2016-02-09T08:00, 4.0           ,                 89.0, 2.3         ,        986.3,       100.0,            9.2,              206.0,           22.0,           0.2
2011-01-30, ODI       , Green        , Lord's                                                                       , England     , Australia      , Paul Collingwood    , RightArmMediumFast,     1.0,  36.0,    3.6 ,  10.0, 07:50:00  , day         , 2011-01-30T08:00, 0.3           ,                 86.0, -1.6        ,       1023.3,        36.0,           14.2,               36.0,           26.6,           0.0
2010-05-30, ODI       , Dry          , R Premadasa Stadium                                                          , India       , Sri Lanka      , Pragyan Ojha        , LeftArmOrthodox   ,     2.0,  44.0,    4.4 ,  10.0, 03:30:00  , day         , 2010-05-30T03:00, 25.2          ,                 94.0, 24.1        ,       1009.2,       100.0,            6.3,              211.0,           18.0,           0.2
2009-03-29, ODI       , Flat         , Kennington Oval                                                              , England     , West Indies    , Kevin Pietersen     , RightArmOffBreak  ,     0.0,   0.0,    0.0 ,   0.5, 04:00:00  , day         , 2009-03-29T04:00, -1.1          ,                 85.0, -3.3        ,       1012.7,         3.0,            7.7,              332.0,           19.1,           0.0
2014-05-31, ODI       , Flat         , Kennington Oval                                                              , England     , Sri Lanka      , Joe Root            , RightArmOffBreak  ,     0.0,  40.0,    6.66,   6.0, 05:00:00  , day         , 2014-05-31T05:00, 8.5           ,                 98.0, 8.2         ,       1025.3,        35.0,            5.8,               22.0,            9.4,           0.0
2005-10-28, ODI       , Flat         ," ""Punjab Cricket Association IS Bindra Stadium, Mohali""                       ", Sri Lanka   , India          , Muttiah Muralitharan, RightArmOffBreak  ,     1.0,  32.0,    4.36,   7.2, 09:00:00  , day         , 2005-10-28T09:00, 24.0          ,                 43.0, 10.6        ,       1016.5,         0.0,            2.3,              219.0,           11.5,           0.0
2007-06-29, ODI       , Dry          , Nehru Stadium                                                                , South Africa, India          , Thandi Tshabalala   , RightArmOffBreak  ,     1.0,  42.0,    5.25,   8.0, 05:15:00  , day         , 2007-06-29T05:00, 25.1          ,                 93.0, 23.8        ,       1007.5,       100.0,            7.0,              305.0,           23.8,           0.4
2010-03-04, ODI       , Hard         ," ""Kensington Oval, Bridgetown""                                                ", West Indies , Zimbabwe       , Narsingh Deonarine  , RightArmOffBreak  ,     0.0,  47.0,    5.87,   8.0, 04:00:00  , day         , 2010-03-04T04:00, 26.1          ,                 79.0, 22.2        ,       1012.6,       100.0,           30.7,               99.0,           39.6,           0.0
2011-03-11, ODI       , Dry          , Eden Gardens                                                                 , Bangladesh  , England        , Shakib Al Hasan     , LeftArmOrthodox   ,     2.0,  49.0,    4.9 ,  10.0, 09:00:00  , day         , 2011-03-11T09:00, 29.9          ,                 51.0, 18.6        ,       1012.4,        94.0,            6.6,              221.0,           28.4,           0.0
2012-02-05, ODI       , Dry          , R Premadasa Stadium                                                          , Australia   , India          , Mitchell Starc      , LeftArmFast       ,     2.0,  33.0,    5.5 ,   6.0, 08:50:00  , day         , 2012-02-05T09:00, 28.0          ,                 68.0, 21.6        ,       1013.4,        59.0,           11.4,               35.0,           26.6,           0.0
2017-09-24, ODI       , Green        ," ""The Village, Malahide""                                                      ", Australia   , India          , Marcus Stoinis      , RightArmMediumFast,     0.0,  61.0,    7.62,   8.0, 08:00:00  , day         , 2017-09-24T08:00, 14.6          ,                 93.0, 13.4        ,       1014.3,       100.0,            6.2,              260.0,           10.8,           0.0
